,ARS,지하철역
8915,21266,신림
8916,21267,신림
8917,21268,신림
8918,21269,서울대입구(관악구청)
8919,21270,서울대입구(관악구청)
8920,21271,낙성대
8921,21272,낙성대
8922,21273,낙성대
8923,21274,낙성대
8924,21275,낙성대
8925,21276,낙성대
8926,21277,낙성대
8927,21278,낙성대
8928,21279,낙성대
8929,21280,낙성대
8930,21281,낙성대
8931,21282,낙성대
8932,21283,서울대입구(관악구청)
8933,21284,낙성대
8934,21285,낙성대
8935,21286,낙성대
8936,21288,낙성대
8937,21289,낙성대
8938,21290,낙성대
8939,21292,낙성대
8940,21293,낙성대
8941,21294,낙성대
8942,21295,낙성대
8943,21297,낙성대
8944,21298,서울대입구(관악구청)
8945,21299,서울대입구(관악구청)
8946,21300,신대방
8947,21301,신림
8948,21302,신림
8949,21303,신림
8950,21304,신림
8951,21305,신림
8952,21309,봉천
8953,21310,봉천
8954,21311,봉천
8955,21312,봉천
8956,21313,봉천
8957,21314,봉천
8958,21315,봉천
8959,21316,봉천
8960,21317,봉천
8961,21318,봉천
8962,21319,봉천
8963,21320,봉천
8964,21321,봉천
8965,21322,봉천
8966,21327,봉천
8967,21328,봉천
8968,21329,봉천
8969,21330,서울대입구(관악구청)
8970,21332,숭실대입구(살피재)
8971,21333,숭실대입구(살피재)
8972,21335,신림
8973,21337,신림
8974,21338,봉천
8975,21339,봉천
8976,21340,낙성대
8977,21341,낙성대
8978,21342,봉천
8979,21343,신림
8980,21344,신림
8981,21345,신대방삼거리
8982,21346,신대방삼거리
8983,21347,신대방삼거리
8984,21348,신림
8985,21349,신림
8986,21350,신림
8987,21351,신대방
8988,21352,신대방
8989,21353,신대방
8990,21354,신대방
8991,21355,신대방
8992,21356,신대방
8993,21357,신대방
8994,21358,신대방
8995,21359,신대방
8996,21360,신대방
8997,21361,신대방
8998,21363,신림
8999,21364,신대방
9000,21365,신림
9001,21366,신림
9002,21367,구로디지털단지
9003,21368,서울대입구(관악구청)
9004,21369,신림
9005,21370,신림
9006,21371,신림
9007,21372,봉천
9008,21373,서울대입구(관악구청)
9009,21374,서울대입구(관악구청)
9010,21375,봉천
9011,21376,서울대입구(관악구청)
9012,21377,신림
9013,21378,숭실대입구(살피재)
9014,21501,구로디지털단지
9015,21502,신림
9016,21503,남성
9017,21504,신림
9018,21505,신림
9019,21506,낙성대
9020,21507,봉천
9021,21508,봉천
9022,21509,구로디지털단지
9023,21511,서울대입구(관악구청)
9024,21512,신림
9025,21513,신림
9026,21514,낙성대
9027,21515,봉천
9028,21517,봉천
9029,21518,신대방
9030,21520,서울대입구(관악구청)
9031,21521,신림
9032,21522,신림
9033,21523,낙성대
9034,21524,봉천
9035,21526,봉천
9036,21527,숭실대입구(살피재)
9037,21528,신대방
9038,21531,신림
9039,21532,신림
9040,21533,낙성대
9041,21534,봉천
9042,21536,봉천
9043,21537,숭실대입구(살피재)
9044,21538,신대방
9045,21539,신림
9046,21540,서울대입구(관악구청)
9047,21541,신림
9048,21542,신림
9049,21543,낙성대
9050,21544,봉천
9051,21545,봉천
9052,21546,낙성대
9053,21547,신대방
9054,21548,신림
9055,21549,서울대입구(관악구청)
9056,21550,신림
9057,21551,신림
9058,21552,낙성대
9059,21553,봉천
9060,21555,봉천
9061,21556,낙성대
9062,21557,신대방
9063,21558,신림
9064,21560,신림
9065,21561,신림
9066,21562,낙성대
9067,21563,봉천
9068,21564,낙성대
9069,21565,숭실대입구(살피재)
9070,21566,서울대입구(관악구청)
9071,21567,신대방
9072,21568,신림
9073,21569,서울대입구(관악구청)
9074,21570,신림
9075,21571,신림
9076,21572,낙성대
9077,21573,봉천
9078,21574,낙성대
9079,21575,숭실대입구(살피재)
9080,21576,낙성대
9081,21578,신림
9082,21579,신림
9083,21580,서울대입구(관악구청)
9084,21581,신림
9085,21582,신림
9086,21583,낙성대
9087,21584,봉천
9088,21585,낙성대
9089,21586,숭실대입구(살피재)
9090,21587,낙성대
9091,21588,신대방
9092,21589,신림
9093,21590,신림
9094,21591,남성
9095,21592,신대방
9096,21593,낙성대
9097,21594,신림
9098,21595,낙성대
9099,21597,신림
9100,21598,신림
9101,21599,신대방
9102,21600,서울대입구(관악구청)
9103,21601,신림
9104,21602,신대방
9105,21604,신림
9106,21649,신림
9107,21650,신대방
9108,21651,신림
9109,21663,낙성대
9110,21675,봉천
9111,21677,신림
9112,21678,낙성대
9113,21686,신림
9114,21689,낙성대
9115,21700,신림
9116,21701,신림
9117,21722,신대방삼거리
9118,21732,신대방
9119,21733,신림
9120,21734,낙성대
9121,21738,낙성대
9122,21742,신대방
9123,21743,신림
9124,21744,낙성대
9125,21745,봉천
9126,21751,낙성대
9127,21752,낙성대
9128,21753,신림
9129,21756,신대방
9130,21760,낙성대
9131,21761,봉천
9132,21763,봉천
9133,21764,봉천
9134,21765,낙성대
9135,21766,신대방
9136,21768,낙성대
9137,21770,봉천
9138,21771,낙성대
9139,21772,신대방
9140,21773,봉천
9141,21774,낙성대
9142,21775,봉천
9143,21778,신림
9144,21782,신림
9145,21783,낙성대
9146,21784,봉천
9147,21785,낙성대
9148,21789,낙성대
9149,21790,서울대입구(관악구청)
9150,21792,신림
9151,21793,신대방
9152,21794,신림
9153,21795,낙성대
9154,21796,봉천
9155,21800,낙성대
9156,21801,구로디지털단지
9157,21802,구로디지털단지
9158,21803,신림
9159,21809,신림
9160,21810,신림
9161,21812,봉천
9162,21817,낙성대
9163,21818,봉천
9164,21819,낙성대
9165,21820,봉천
9166,21821,신림
9167,21823,낙성대
9168,21827,신림
9169,21828,신림
9170,21829,신림
9171,21830,신림
9172,21831,봉천
9173,21832,봉천
9174,21833,서울대입구(관악구청)
9175,21834,서울대입구(관악구청)
9176,21835,서울대입구(관악구청)
9177,21837,서울대입구(관악구청)
9178,21841,봉천
9179,21842,봉천
9180,21843,봉천
9181,21844,낙성대
9182,21851,봉천
9183,21852,숭실대입구(살피재)
9184,21853,신대방
9185,21854,신림
9186,21855,신림
9187,21856,낙성대
9188,21858,낙성대
9189,21859,숭실대입구(살피재)
9190,21860,신대방
9191,21861,신림
9192,21862,신림
9193,21863,낙성대
9194,21864,낙성대
9195,21865,숭실대입구(살피재)
9196,21866,신대방
9197,21867,신림
9198,21868,신림
9199,21869,낙성대
9200,21870,낙성대
9201,21871,봉천
9202,21872,신대방
9203,21873,신림
9204,21874,신림
9205,21875,낙성대
9206,21877,봉천
9207,21878,신대방
9208,21879,신림
9209,21880,신림
9210,21881,낙성대
9211,21882,낙성대
9212,21883,봉천
9213,21884,구로디지털단지
9214,21885,신림
9215,21886,신림
9216,21887,낙성대
9217,21888,서울대입구(관악구청)
9218,21889,봉천
9219,21890,구로디지털단지
9220,21891,신림
9221,21892,낙성대
9222,21893,봉천
9223,21894,신림
9224,21895,낙성대
9225,21897,낙성대
9226,21899,낙성대
9227,21904,낙성대
9228,21905,낙성대
9229,21907,신대방삼거리
9230,21908,신림
9231,21910,숭실대입구(살피재)
9232,21911,숭실대입구(살피재)
9233,21912,신림
9234,21913,신림
9235,21915,낙성대
9236,21916,신림
9237,21919,봉천
9238,21920,신림
9239,22001,양재(서초구청)
9240,22002,양재(서초구청)
9241,22003,양재(서초구청)
9242,22004,양재(서초구청)
9243,22005,양재(서초구청)
9244,22006,양재(서초구청)
9245,22007,강남
9246,22008,강남
9247,22009,강남
9248,22010,강남
9249,22011,강남
9250,22012,강남
9251,22013,논현
9252,22014,논현
9253,22015,논현
9254,22016,논현
9255,22017,반포
9256,22018,반포
9257,22019,고속터미널
9258,22020,고속터미널
9259,22021,고속터미널
9260,22022,고속터미널
9261,22023,동작(현충원)
9262,22024,동작(현충원)
9263,22025,남부터미널(예술의전당)
9264,22026,남태령
9265,22027,이수
9266,22028,사당
9267,22029,총신대입구(이수)
9268,22031,총신대입구(이수)
9269,22033,총신대입구(이수)
9270,22068,매봉
9271,22095,양재(서초구청)
9272,22096,양재(서초구청)
9273,22097,양재(서초구청)
9274,22098,양재(서초구청)
9275,22099,양재(서초구청)
9276,22100,양재(서초구청)
9277,22101,서초
9278,22102,남부터미널(예술의전당)
9279,22103,교대(법원·검찰청)
9280,22104,교대(법원·검찰청)
9281,22105,교대(법원·검찰청)
9282,22106,교대(법원·검찰청)
9283,22107,남부터미널(예술의전당)
9284,22108,남부터미널(예술의전당)
9285,22109,남부터미널(예술의전당)
9286,22110,남부터미널(예술의전당)
9287,22111,남부터미널(예술의전당)
9288,22112,남부터미널(예술의전당)
9289,22113,남부터미널(예술의전당)
9290,22114,강남
9291,22115,강남
9292,22116,일원
9293,22117,강남
9294,22118,강남
9295,22119,강남
9296,22120,강남
9297,22121,강남
9298,22122,강남
9299,22123,양재(서초구청)
9300,22124,양재(서초구청)
9301,22125,양재(서초구청)
9302,22126,양재(서초구청)
9303,22127,양재(서초구청)
9304,22128,양재(서초구청)
9305,22129,양재(서초구청)
9306,22130,양재(서초구청)
9307,22131,강남
9308,22132,양재(서초구청)
9309,22133,교대(법원·검찰청)
9310,22134,서초
9311,22135,서초
9312,22136,서초
9313,22137,서초
9314,22138,서초
9315,22139,남부터미널(예술의전당)
9316,22140,서초
9317,22141,남부터미널(예술의전당)
9318,22142,서초
9319,22143,남부터미널(예술의전당)
9320,22144,남부터미널(예술의전당)
9321,22145,남부터미널(예술의전당)
9322,22146,남부터미널(예술의전당)
9323,22147,남부터미널(예술의전당)
9324,22148,방배
9325,22149,방배
9326,22150,방배
9327,22151,남부터미널(예술의전당)
9328,22152,남부터미널(예술의전당)
9329,22153,남부터미널(예술의전당)
9330,22154,남부터미널(예술의전당)
9331,22155,남부터미널(예술의전당)
9332,22156,남부터미널(예술의전당)
9333,22157,남부터미널(예술의전당)
9334,22158,남부터미널(예술의전당)
9335,22159,남부터미널(예술의전당)
9336,22160,남부터미널(예술의전당)
9337,22161,서초
9338,22162,논현
9339,22163,강남
9340,22164,강남
9341,22165,강남
9342,22166,강남
9343,22167,강남
9344,22168,강남
9345,22169,교대(법원·검찰청)
9346,22170,교대(법원·검찰청)
9347,22171,교대(법원·검찰청)
9348,22172,강남
9349,22173,강남
9350,22174,잠원
9351,22175,신사
9352,22176,신사
9353,22177,신사
9354,22178,신사
9355,22179,잠원
9356,22180,신사
9357,22181,잠원
9358,22182,잠원
9359,22183,논현
9360,22185,신사
9361,22186,신사
9362,22190,논현
9363,22191,논현
9364,22192,논현
9365,22193,논현
9366,22194,논현
9367,22195,반포
9368,22196,반포
9369,22197,교대(법원·검찰청)
9370,22199,반포
9371,22203,동작(현충원)
9372,22204,잠원
9373,22205,잠원
9374,22206,잠원
9375,22207,반포
9376,22208,반포
9377,22211,반포
9378,22212,고속터미널
9379,22213,고속터미널
9380,22214,고속터미널
9381,22215,고속터미널
9382,22217,내방
9383,22218,고속터미널
9384,22219,고속터미널
9385,22220,고속터미널
9386,22221,동작(현충원)
9387,22222,내방
9388,22223,내방
9389,22224,내방
9390,22225,동작(현충원)
9391,22227,동작(현충원)
9392,22228,방배
9393,22229,방배
9394,22230,내방
9395,22231,내방
9396,22232,방배
9397,22233,방배
9398,22234,사당
9399,22235,방배
9400,22236,방배
9401,22237,방배
9402,22238,내방
9403,22241,사당
9404,22242,사당
9405,22244,방배
9406,22245,방배
9407,22246,방배
9408,22247,방배
9409,22248,방배
9410,22249,방배
9411,22250,방배
9412,22251,방배
9413,22252,사당
9414,22253,방배
9415,22254,방배
9416,22255,방배
9417,22256,방배
9418,22257,사당
9419,22258,사당
9420,22259,방배
9421,22260,방배
9422,22261,방배
9423,22262,방배
9424,22263,총신대입구(이수)
9425,22264,내방
9426,22267,남부터미널(예술의전당)
9427,22268,내방
9428,22269,내방
9429,22270,양재(서초구청)
9430,22271,매봉
9431,22272,양재(서초구청)
9432,22273,양재(서초구청)
9433,22274,양재(서초구청)
9434,22275,양재(서초구청)
9435,22276,양재(서초구청)
9436,22277,양재(서초구청)
9437,22278,양재(서초구청)
9438,22279,양재(서초구청)
9439,22280,양재(서초구청)
9440,22281,양재(서초구청)
9441,22282,양재(서초구청)
9442,22283,양재(서초구청)
9443,22284,양재(서초구청)
9444,22285,남태령
9445,22286,남태령
9446,22287,남태령
9447,22288,남태령
9448,22289,양재(서초구청)
9449,22290,양재(서초구청)
9450,22291,양재(서초구청)
9451,22292,양재(서초구청)
9452,22293,양재(서초구청)
9453,22294,양재(서초구청)
9454,22295,양재(서초구청)
9455,22296,양재(서초구청)
9456,22297,양재(서초구청)
9457,22298,양재(서초구청)
9458,22299,양재(서초구청)
9459,22300,양재(서초구청)
9460,22301,양재(서초구청)
9461,22302,양재(서초구청)
9462,22303,매봉
9463,22304,매봉
9464,22305,매봉
9465,22306,매봉
9466,22307,매봉
9467,22308,양재(서초구청)
9468,22309,양재(서초구청)
9469,22310,양재(서초구청)
9470,22311,양재(서초구청)
9471,22312,매봉
9472,22313,매봉
9473,22314,매봉
9474,22315,매봉
9475,22316,매봉
9476,22317,매봉
9477,22318,매봉
9478,22319,매봉
9479,22320,일원
9480,22321,일원
9481,22322,모란
9482,22323,모란
9483,22324,모란
9484,22325,매봉
9485,22326,매봉
9486,22327,매봉
9487,22328,매봉
9488,22329,일원
9489,22330,일원
9490,22331,일원
9491,22332,일원
9492,22333,일원
9493,22334,일원
9494,22335,일원
9495,22336,일원
9496,22337,일원
9497,22338,내방
9498,22339,강남
9499,22340,방배
9500,22343,일원
9501,22344,내방
9502,22345,교대(법원·검찰청)
9503,22347,남태령
9504,22348,강남
9505,22350,매봉
9506,22351,매봉
9507,22352,매봉
9508,22353,매봉
9509,22355,일원
9510,22356,일원
9511,22357,일원
9512,22363,사당
9513,22364,총신대입구(이수)
9514,22365,총신대입구(이수)
9515,22367,매봉
9516,22368,남부터미널(예술의전당)
9517,22369,매봉
9518,22372,양재(서초구청)
9519,22376,남부터미널(예술의전당)
9520,22378,양재(서초구청)
9521,22379,서초
9522,22380,동작(현충원)
9523,22381,고속터미널
9524,22382,고속터미널
9525,22383,일원
9526,22384,양재(서초구청)
9527,22385,이수
9528,22386,총신대입구(이수)
9529,22387,내방
9530,22388,방배
9531,22389,내방
9532,22390,내방
9533,22391,내방
9534,22392,내방
9535,22393,이수
9536,22394,방배
9537,22395,방배
9538,22396,동작(현충원)
9539,22397,동작(현충원)
9540,22398,매봉
9541,22399,매봉
9542,22400,교대(법원·검찰청)
9543,22401,매봉
9544,22402,매봉
9545,22403,매봉
9546,22404,고속터미널
9547,22405,고속터미널
9548,22406,강남
9549,22407,강남
9550,22408,강남
9551,22409,강남
9552,22410,강남
9553,22411,강남
9554,22412,강남
9555,22413,강남
9556,22416,양재(서초구청)
9557,22417,방배
9558,22418,총신대입구(이수)
9559,22419,남부터미널(예술의전당)
9560,22420,동작(현충원)
9561,22421,일원
9562,22422,양재(서초구청)
9563,22423,내방
9564,22424,양재(서초구청)
9565,22427,양재(서초구청)
9566,22429,방배
9567,22430,이수
9568,22431,내방
9569,22432,남부터미널(예술의전당)
9570,22433,내방
9571,22434,일원
9572,22435,양재(서초구청)
9573,22436,방배
9574,22437,교대(법원·검찰청)
9575,22439,매봉
9576,22440,양재(서초구청)
9577,22442,사당
9578,22443,총신대입구(이수)
9579,22445,내방
9580,22446,남부터미널(예술의전당)
9581,22447,내방
9582,22448,일원
9583,22449,양재(서초구청)
9584,22450,방배
9585,22451,교대(법원·검찰청)
9586,22452,고속터미널
9587,22455,내방
9588,22456,내방
9589,22457,내방
9590,22458,내방
9591,22459,남부터미널(예술의전당)
9592,22460,고속터미널
9593,22461,일원
9594,22462,양재(서초구청)
9595,22463,방배
9596,22464,사당
9597,22466,반포
9598,22468,양재(서초구청)
9599,22471,내방
9600,22473,동작(현충원)
9601,22474,내방
9602,22475,양재(서초구청)
9603,22476,고속터미널
9604,22478,양재(서초구청)
9605,22479,방배
9606,22480,반포
9607,22486,방배
9608,22487,내방
9609,22488,내방
9610,22489,내방
9611,22490,양재(서초구청)
9612,22491,고속터미널
9613,22493,양재(서초구청)
9614,22494,방배
9615,22496,반포
9616,22497,교대(법원·검찰청)
9617,22499,양재(서초구청)
9618,22500,양재(서초구청)
9619,22501,방배
9620,22502,방배
9621,22503,내방
9622,22504,매봉
9623,22505,고속터미널
9624,22506,매봉
9625,22507,양재(서초구청)
9626,22508,방배
9627,22509,내방
9628,22510,교대(법원·검찰청)
9629,22511,반포
9630,22512,매봉
9631,22513,강남
9632,22515,양재(서초구청)
9633,22516,방배
9634,22517,방배
9635,22518,고속터미널
9636,22519,매봉
9637,22520,고속터미널
9638,22521,일원
9639,22523,방배
9640,22524,내방
9641,22525,교대(법원·검찰청)
9642,22526,일원
9643,22528,양재(서초구청)
9644,22530,방배
9645,22531,고속터미널
9646,22532,강남
9647,22533,반포
9648,22535,방배
9649,22536,방배
9650,22537,이수
9651,22538,교대(법원·검찰청)
9652,22539,반포
9653,22540,남부터미널(예술의전당)
9654,22541,양재(서초구청)
9655,22543,고속터미널
9656,22544,고속터미널
9657,22546,고속터미널
9658,22547,매봉
9659,22548,방배
9660,22549,이수
9661,22550,교대(법원·검찰청)
9662,22551,반포
9663,22552,남부터미널(예술의전당)
9664,22553,양재(서초구청)
9665,22554,강남
9666,22555,교대(법원·검찰청)
9667,22556,매봉
9668,22557,방배
9669,22558,이수
9670,22559,교대(법원·검찰청)
9671,22560,잠원
9672,22561,남부터미널(예술의전당)
9673,22562,방배
9674,22563,고속터미널
9675,22565,교대(법원·검찰청)
9676,22566,방배
9677,22570,방배
9678,22571,고속터미널
9679,22572,논현
9680,22573,매봉
9681,22574,방배
9682,22575,방배
9683,22576,이수
9684,22577,신사
9685,22578,교대(법원·검찰청)
9686,22579,서초
9687,22581,방배
9688,22582,방배
9689,22583,강남
9690,22584,매봉
9691,22585,양재(서초구청)
9692,22586,내방
9693,22587,논현
9694,22589,잠원
9695,22591,매봉
9696,22592,남부터미널(예술의전당)
9697,22593,사당
9698,22594,잠원
9699,22595,서초
9700,22596,강남
9701,22598,매봉
9702,22599,내방
9703,22600,강남
9704,22601,양재(서초구청)
9705,22602,양재(서초구청)
9706,22604,양재(서초구청)
9707,22605,남태령
9708,22607,양재(서초구청)
9709,22609,매봉
9710,22613,남태령
9711,22614,매봉
9712,22615,남태령
9713,22616,남태령
9714,22631,논현
9715,22652,강남
9716,22653,강남
9717,22654,강남
9718,22655,양재(서초구청)
9719,22656,남태령
9720,22657,남태령
9721,22667,양재(서초구청)
9722,22694,교대(법원·검찰청)
9723,22711,교대(법원·검찰청)
9724,22719,고속터미널
9725,22742,서초
9726,22743,매봉
9727,22759,남부터미널(예술의전당)
9728,22762,동작(현충원)
9729,22763,사당
9730,22765,사당
9731,22766,방배
9732,22769,사당
9733,22771,양재(서초구청)
9734,22774,양재(서초구청)
9735,22776,사당
9736,22777,양재(서초구청)
9737,22779,양재(서초구청)
9738,22785,남태령
9739,22793,고속터미널
9740,22801,내방
9741,22802,방배
9742,22807,잠원
9743,22808,방배
9744,22809,방배
9745,22810,방배
9746,22812,남부터미널(예술의전당)
9747,22813,남부터미널(예술의전당)
9748,22816,남부터미널(예술의전당)
9749,22817,논현
9750,22818,논현
9751,22819,방배
9752,22822,신사
9753,22823,고속터미널
9754,22824,교대(법원·검찰청)
9755,22825,교대(법원·검찰청)
9756,22826,교대(법원·검찰청)
9757,22827,교대(법원·검찰청)
9758,22828,교대(법원·검찰청)
9759,22829,고속터미널
9760,22832,서초
9761,22835,양재(서초구청)
9762,22836,내방
9763,22838,강남
9764,22841,매봉
9765,22842,남부터미널(예술의전당)
9766,22843,고속터미널
9767,22844,방배
9768,22845,강남
9769,22847,양재(서초구청)
9770,22848,내방
9771,22849,사당
9772,22850,강남
9773,22854,양재(서초구청)
9774,22855,고속터미널
9775,22856,방배
9776,22858,양재(서초구청)
9777,22859,강남
9778,22860,고속터미널
9779,22861,고속터미널
9780,22862,매봉
9781,22863,양재(서초구청)
9782,22864,고속터미널
9783,22865,방배
9784,22866,강남
9785,22867,양재(서초구청)
9786,22868,내방
9787,22869,강남
9788,22870,서초
9789,22871,양재(서초구청)
9790,22872,고속터미널
9791,22873,방배
9792,22874,양재(서초구청)
9793,22875,교대(법원·검찰청)
9794,22876,양재(서초구청)
9795,22877,내방
9796,22878,강남
9797,22879,서초
9798,22880,양재(서초구청)
9799,22882,고속터미널
9800,22883,방배
9801,22884,양재(서초구청)
9802,22885,강남
9803,22887,양재(서초구청)
9804,22889,매봉
9805,22890,남부터미널(예술의전당)
9806,22891,방배
9807,22892,남부터미널(예술의전당)
9808,22893,양재(서초구청)
9809,22894,남부터미널(예술의전당)
9810,22895,남부터미널(예술의전당)
9811,22897,서초
9812,22899,남부터미널(예술의전당)
9813,22900,방배
9814,22901,남부터미널(예술의전당)
9815,22903,양재(서초구청)
9816,22904,방배
9817,22905,강남
9818,22906,동작(현충원)
9819,22907,방배
9820,22908,남부터미널(예술의전당)
9821,22909,양재(서초구청)
9822,22910,교대(법원·검찰청)
9823,22911,양재(서초구청)
9824,22912,방배
9825,22913,내방
9826,22915,교대(법원·검찰청)
9827,22916,방배
9828,22917,고속터미널
9829,22918,고속터미널
9830,22919,양재(서초구청)
9831,22920,양재(서초구청)
9832,22921,서초
9833,22922,서초
9834,22923,방배
9835,22924,내방
9836,22925,양재(서초구청)
9837,22926,매봉
9838,22927,매봉
9839,22928,내방
9840,22929,총신대입구(이수)
9841,22930,매봉
9842,22931,내방
9843,22932,총신대입구(이수)
9844,22933,반포
9845,22934,내방
9846,22935,남부터미널(예술의전당)
9847,22936,양재(서초구청)
9848,22937,총신대입구(이수)
9849,22938,남부터미널(예술의전당)
9850,22939,매봉
9851,22940,남부터미널(예술의전당)
9852,22941,강남
9853,22942,총신대입구(이수)
9854,22943,고속터미널
9855,22944,고속터미널
9856,22945,남부터미널(예술의전당)
9857,22946,양재(서초구청)
9858,22947,총신대입구(이수)
9859,22949,양재(서초구청)
9860,22950,동작(현충원)
9861,22956,고속터미널
9862,22959,고속터미널
9863,22961,양재(서초구청)
9864,22962,남태령
9865,22963,내방
9866,22966,내방
9867,22968,내방
9868,22969,서초
9869,22970,내방
9870,22972,내방
9871,22973,매봉
9872,22974,남부터미널(예술의전당)
9873,22975,총신대입구(이수)
9874,22976,총신대입구(이수)
9875,22977,고속터미널
9876,22979,사당
9877,22980,양재(서초구청)
9878,22981,방배
9879,22982,교대(법원·검찰청)
9880,22983,서초
9881,22984,방배
9882,22985,매봉
9883,22986,강남
9884,22987,방배
9885,22989,사당
9886,22990,고속터미널
9887,22992,방배
9888,22993,고속터미널
9889,22994,교대(법원·검찰청)
9890,22996,교대(법원·검찰청)
9891,22997,강남
9892,22999,양재(서초구청)
9893,23101,신사
9894,23102,신사
9895,23103,압구정
9896,23104,압구정
9897,23105,압구정
9898,23106,압구정
9899,23107,압구정
9900,23108,신사
9901,23109,신사
9902,23110,신사
9903,23111,신사
9904,23112,압구정
9905,23113,학동
9906,23114,학동
9907,23115,학동
9908,23116,논현
9909,23117,논현
9910,23118,학동
9911,23119,학동
9912,23120,학동
9913,23121,논현
9914,23122,논현
9915,23123,논현
9916,23124,압구정
9917,23125,압구정
9918,23126,압구정
9919,23127,강남구청
9920,23128,강남구청
9921,23129,학동
9922,23130,학동
9923,23131,학동
9924,23132,학동
9925,23133,학동
9926,23134,학동
9927,23135,강남구청
9928,23136,강남구청
9929,23137,강남구청
9930,23138,역삼
9931,23139,학동
9932,23140,학동
9933,23141,학동
9934,23142,학동
9935,23143,역삼
9936,23144,학동
9937,23145,학동
9938,23146,학동
9939,23147,학동
9940,23148,압구정
9941,23149,압구정
9942,23150,수서
9943,23151,압구정
9944,23152,압구정
9945,23153,압구정
9946,23154,압구정
9947,23155,압구정
9948,23156,압구정
9949,23157,압구정
9950,23158,압구정
9951,23159,압구정
9952,23160,강남구청
9953,23161,압구정
9954,23162,압구정
9955,23163,압구정
9956,23164,압구정
9957,23165,청담
9958,23166,청담
9959,23167,청담
9960,23168,청담
9961,23169,청담
9962,23170,청담
9963,23171,청담
9964,23172,청담
9965,23173,청담
9966,23174,청담
9967,23175,청담
9968,23176,강남구청
9969,23177,강남구청
9970,23178,강남구청
9971,23179,청담
9972,23180,강남구청
9973,23181,강남구청
9974,23182,청담
9975,23183,청담
9976,23184,청담
9977,23185,강남구청
9978,23186,청담
9979,23187,청담
9980,23188,청담
9981,23189,삼성(무역센터)
9982,23190,삼성(무역센터)
9983,23191,삼성(무역센터)
9984,23192,삼성(무역센터)
9985,23193,삼성(무역센터)
9986,23194,잠실(송파구청)
9987,23195,종합운동장
9988,23196,삼성(무역센터)
9989,23197,삼성(무역센터)
9990,23198,삼성(무역센터)
9991,23199,삼성(무역센터)
9992,23200,강남구청
9993,23201,삼성(무역센터)
9994,23202,삼성(무역센터)
9995,23203,삼성(무역센터)
9996,23204,청담
9997,23205,강남구청
9998,23206,강남구청
9999,23207,청담
10000,23208,청담
10001,23209,삼성(무역센터)
10002,23210,청담
10003,23211,청담
10004,23212,강남구청
10005,23213,강남구청
10006,23214,삼성(무역센터)
10007,23215,강남구청
10008,23216,강남구청
10009,23217,삼성(무역센터)
10010,23218,삼성(무역센터)
10011,23219,도곡
10012,23220,도곡
10013,23221,도곡
10014,23222,도곡
10015,23223,대치
10016,23224,대치
10017,23225,대치
10018,23226,대치
10019,23227,도곡
10020,23228,도곡
10021,23229,대치
10022,23230,대치
10023,23231,대치
10024,23232,도곡
10025,23233,대치
10026,23234,대치
10027,23235,대치
10028,23236,학여울
10029,23237,대치
10030,23238,학여울
10031,23239,대치
10032,23240,학여울
10033,23241,삼성(무역센터)
10034,23242,삼성(무역센터)
10035,23243,종합운동장
10036,23244,삼성(무역센터)
10037,23245,삼성(무역센터)
10038,23246,대치
10039,23247,삼성(무역센터)
10040,23248,삼성(무역센터)
10041,23249,삼성(무역센터)
10042,23250,삼성(무역센터)
10043,23251,삼성(무역센터)
10044,23252,도곡
10045,23253,삼성(무역센터)
10046,23254,삼성(무역센터)
10047,23255,삼성(무역센터)
10048,23256,삼성(무역센터)
10049,23257,삼성(무역센터)
10050,23258,삼성(무역센터)
10051,23259,삼성(무역센터)
10052,23260,삼성(무역센터)
10053,23261,삼성(무역센터)
10054,23262,삼성(무역센터)
10055,23263,대치
10056,23264,대치
10057,23265,도곡
10058,23266,논현
10059,23267,역삼
10060,23268,역삼
10061,23269,역삼
10062,23270,역삼
10063,23271,역삼
10064,23272,역삼
10065,23273,역삼
10066,23274,강남구청
10067,23275,역삼
10068,23276,삼성(무역센터)
10069,23277,역삼
10070,23278,역삼
10071,23279,역삼
10072,23280,역삼
10073,23281,역삼
10074,23282,역삼
10075,23283,역삼
10076,23284,강남
10077,23285,강남
10078,23286,강남
10079,23287,강남
10080,23288,역삼
10081,23289,역삼
10082,23290,강남구청
10083,23291,매봉
10084,23292,강남
10085,23293,강남
10086,23294,양재(서초구청)
10087,23295,강남
10088,23296,역삼
10089,23297,역삼
10090,23298,역삼
10091,23299,역삼
10092,23300,역삼
10093,23301,역삼
10094,23302,역삼
10095,23303,역삼
10096,23304,역삼
10097,23305,역삼
10098,23306,역삼
10099,23307,삼성(무역센터)
10100,23308,도곡
10101,23309,도곡
10102,23310,도곡
10103,23311,도곡
10104,23312,매봉
10105,23313,역삼
10106,23314,매봉
10107,23315,매봉
10108,23316,매봉
10109,23317,매봉
10110,23318,양재(서초구청)
10111,23319,양재(서초구청)
10112,23320,수서
10113,23321,양재(서초구청)
10114,23322,매봉
10115,23323,매봉
10116,23324,매봉
10117,23325,매봉
10118,23326,매봉
10119,23327,도곡
10120,23328,강남구청
10121,23329,도곡
10122,23330,도곡
10123,23331,도곡
10124,23332,도곡
10125,23333,도곡
10126,23334,도곡
10127,23335,도곡
10128,23336,도곡
10129,23337,도곡
10130,23338,매봉
10131,23339,매봉
10132,23340,매봉
